일자,시가,고가,저가,종가,거래량,거래대금,수정주가구분,수정비율
2024-03-13,18680,18680,17800,18110,5287,96,,
2024-03-12,18980,18980,18000,18360,5503,101,,
2024-03-11,18980,18980,18770,18870,716,13,,
2024-03-08,19500,19500,18950,18950,790,15,,
2024-03-07,18950,19220,18900,18970,2758,53,,
2024-03-06,18800,19000,18800,18960,881,17,,
2024-03-05,18990,18990,18910,18910,909,17,,
2024-03-04,19010,19290,18990,18990,781,15,,
2024-02-29,18770,19070,18770,18980,819,16,,
2024-02-28,19450,19450,18110,19070,2168,41,,
2024-02-27,19170,19450,19150,19160,771,15,,
2024-02-26,19900,19900,19340,19350,1311,25,,
2024-02-23,19600,20000,19300,19700,1852,36,,
2024-02-22,19990,19990,19550,19590,945,19,,
2024-02-21,19600,19840,19500,19700,753,15,,
2024-02-20,19580,19800,19580,19600,763,15,,
2024-02-19,19560,19780,19500,19730,763,15,,
2024-02-16,20000,20000,19510,19580,1212,24,,
2024-02-15,19670,19860,19570,19570,564,11,,
2024-02-14,20100,20100,19670,19670,1312,26,,
2024-02-13,19900,20050,19880,19930,709,14,,
2024-02-08,20000,20150,19650,19840,2080,41,,
2024-02-07,20600,20600,19810,19960,1082,22,,
2024-02-06,20100,20350,19850,19850,2603,52,,
2024-02-05,20600,20600,19940,20100,5049,101,,
2024-02-02,20650,20650,19770,20350,13554,274,,
2024-02-01,19900,20600,19880,20600,18332,369,,
2024-01-31,19820,20000,19600,19900,3532,70,,
2024-01-30,19890,20200,19740,20000,8572,171,,
2024-01-29,19100,19900,19040,19890,16888,329,,
2024-01-26,18500,19200,18460,19060,9387,178,,
2024-01-25,18270,18580,18110,18500,3715,68,,
2024-01-24,18750,18750,18150,18250,3605,66,,
2024-01-23,18870,18870,18400,18470,2794,52,,
2024-01-22,18990,18990,18340,18350,1562,29,,
2024-01-19,19000,19000,18360,18360,1675,31,,
2024-01-18,18900,18910,18430,18460,953,18,,
2024-01-17,19000,19000,18520,18570,2560,48,,
2024-01-16,19280,19280,18650,18930,2022,38,,
2024-01-15,19540,19540,18940,18980,4225,81,,
2024-01-12,19640,19640,19300,19410,1998,39,,
2024-01-11,19590,19590,19380,19500,2833,55,,
2024-01-10,19290,19600,19200,19450,8854,172,,
2024-01-09,19140,19290,19040,19290,2845,55,,
2024-01-08,19100,19130,18960,19110,2709,52,,
2024-01-05,19080,19080,18990,19060,1737,33,,
2024-01-04,19000,19110,18940,19030,4520,86,,
2024-01-03,18960,19190,18800,19000,4610,88,,
2024-01-02,18910,18980,18570,18970,6789,127,,
2023-12-28,18790,18880,18550,18730,4215,79,,
2023-12-27,19180,19180,18730,18790,4813,91,4,0.00
2023-12-26,19110,19260,19050,19210,2622,50,,
2023-12-22,19340,19340,19150,19210,675,13,,
2023-12-21,19230,19250,18870,19170,3702,71,,
2023-12-20,19260,19260,19150,19180,2656,51,,
2023-12-19,19240,19490,19090,19150,5019,96,,
2023-12-18,19570,19570,19150,19240,4416,85,,
2023-12-15,19530,19590,19320,19530,4032,79,,
2023-12-14,19400,19690,19310,19530,5055,99,,
2023-12-13,19650,19680,19500,19520,3001,59,,
2023-12-12,19500,19660,19340,19600,3249,63,,
2023-12-11,19550,19700,19120,19340,6241,121,,
2023-12-08,19320,19730,19320,19470,4176,81,,
2023-12-07,19430,19490,19140,19320,9070,175,,
2023-12-06,19350,19680,19290,19460,7375,144,,
2023-12-05,19370,19390,19110,19350,2815,54,,
2023-12-04,19150,19400,19140,19370,4018,77,,
2023-12-01,19060,19290,18970,19150,4943,94,,
2023-11-30,19000,19050,18950,19050,1845,35,,
2023-11-29,19100,19100,18890,19000,1065,20,,
2023-11-28,18830,19100,18730,18990,5343,101,,
2023-11-27,18900,19160,18800,18930,4524,86,,
2023-11-24,18700,19000,18570,18900,7471,140,,
2023-11-23,18600,18720,18480,18600,3349,62,,
2023-11-22,18590,18590,18450,18550,1854,34,,
2023-11-21,18450,18710,18200,18540,7080,131,,
2023-11-20,18380,18490,18220,18400,4248,78,,
2023-11-17,18400,18500,18270,18430,2583,48,,
2023-11-16,18400,18660,17390,18480,5836,107,,
2023-11-15,18460,18590,18360,18500,7439,137,,
2023-11-14,18530,18580,18420,18460,1432,26,,
2023-11-13,18630,18700,18420,18530,3978,74,,
2023-11-10,18460,18650,18330,18630,2505,47,,
2023-11-09,18430,18650,18250,18600,8479,157,,
2023-11-08,18220,18560,17900,18430,5214,95,,
2023-11-07,18000,18130,17910,18100,3648,66,,
2023-11-06,18000,18070,17880,18050,3360,60,,
2023-11-03,17790,17950,17750,17930,6934,124,,
2023-11-02,17670,17800,17670,17720,2881,51,,
2023-11-01,17930,17930,17600,17750,3854,68,,
2023-10-31,17430,17960,17430,17740,3588,64,,
2023-10-30,17500,17900,17500,17720,4090,72,,
2023-10-27,17960,17960,17450,17790,8310,148,,
2023-10-26,18000,18000,17500,17690,5387,96,,
2023-10-25,18060,18060,17770,18030,3667,66,,
2023-10-24,17700,17780,17520,17770,1746,31,,
2023-10-23,17910,17980,17620,17650,2413,43,,
2023-10-20,17650,17970,17580,17910,8164,145,,
2023-10-19,17620,17810,17420,17730,5827,103,,
2023-10-18,17600,17680,17510,17600,3075,54,,
2023-10-17,17440,17620,17110,17610,4940,86,,
2023-10-16,17480,17480,17190,17430,2620,45,,
2023-10-13,17780,17780,17050,17500,2492,43,,
2023-10-12,17300,17540,17180,17490,4097,71,,
2023-10-11,17400,17400,17260,17310,1212,21,,
2023-10-10,17700,17700,17260,17260,3822,66,,
2023-10-06,17500,17770,17310,17770,912,16,,
2023-10-05,17850,17850,17200,17500,3267,57,,
2023-10-04,17750,17750,17410,17490,5708,100,,
2023-09-27,17280,17880,17250,17760,6053,106,,
2023-09-26,17800,17800,17460,17460,1369,24,,
2023-09-25,17250,17980,17250,17540,4030,71,,
2023-09-22,17780,17780,17620,17680,2519,44,,
2023-09-21,17890,17890,17590,17750,3120,55,,
2023-09-20,17910,17910,17680,17860,2581,46,,
2023-09-19,17850,18020,17600,17830,5972,106,,
2023-09-18,18080,18100,17000,17850,11836,211,,
2023-09-15,18140,18140,17820,17970,11515,207,,
2023-09-14,18190,18190,17800,17940,7870,141,,
2023-09-13,17730,17910,17730,17850,1708,30,,
2023-09-12,18050,18050,17800,17900,4687,84,,
2023-09-11,17980,18000,17700,17940,4532,81,,
2023-09-08,18070,18070,17830,17990,1792,32,,
2023-09-07,18000,18000,17720,18000,5240,94,,
2023-09-06,18250,18250,17850,18050,3004,54,,
2023-09-05,18330,18330,17920,18080,4182,75,,
2023-09-04,18010,18300,17900,18300,3678,66,,
2023-09-01,18180,18230,17960,18130,2148,39,,
2023-08-31,18570,18570,17770,18120,2327,42,,
2023-08-30,18490,18490,18100,18220,1706,31,,
2023-08-29,18440,18440,18140,18230,2520,46,,
2023-08-28,17800,18490,17800,18150,2287,41,,
2023-08-25,17800,17990,17740,17800,3020,54,,
2023-08-24,18250,18250,17770,17810,4054,72,,
2023-08-23,18680,18680,17890,17900,2010,36,,
2023-08-22,18710,18710,17860,18000,3280,59,,
2023-08-21,18700,18700,17880,18220,4083,74,,
2023-08-18,18420,18430,18090,18410,1995,36,,
2023-08-17,18700,18700,17860,18430,5240,94,,
2023-08-16,18990,18990,18230,18250,4168,76,,
2023-08-14,18850,18850,18580,18770,2164,40,,
2023-08-11,18760,18950,18440,18880,13245,247,,
2023-08-10,19420,19860,18300,18750,9363,176,,
2023-08-09,19430,19430,19070,19160,848,16,,
2023-08-08,19350,19640,19000,19150,3612,69,,
2023-08-07,19550,20000,19000,19350,1403,27,,
2023-08-04,19590,19740,19130,19550,961,18,,
2023-08-03,19500,19700,19000,19260,1352,26,,
2023-08-02,19700,19700,19200,19220,2831,55,,
2023-08-01,19450,19540,19100,19500,1700,33,,
2023-07-31,19390,19520,18950,19520,2142,41,,
2023-07-28,19000,19390,19000,19390,1522,29,,
2023-07-27,18690,19410,18000,19390,2895,54,,
2023-07-26,19640,19640,18600,18880,7404,140,,
2023-07-25,19700,19700,19290,19640,1951,38,,
2023-07-24,19370,19980,19000,19690,9122,176,,
2023-07-21,19400,19480,19270,19370,1616,31,,
2023-07-20,19690,19690,19200,19530,1722,33,,
2023-07-19,19870,19870,19250,19430,1789,35,,
2023-07-18,19940,19940,19330,19360,3696,72,,
2023-07-17,19500,19940,19460,19920,3118,61,,
2023-07-14,19970,19970,19430,19500,2862,56,,
2023-07-13,19990,20000,19480,19600,1808,35,,
2023-07-12,19340,19610,19290,19480,1385,27,,
2023-07-11,19300,20400,19050,19340,2799,54,,
2023-07-10,19760,19760,18700,19230,3739,72,,
2023-07-07,19700,19700,19010,19190,5010,96,,
2023-07-06,20000,20000,19400,19440,5719,112,,
2023-07-05,19580,19990,19580,19850,3742,74,,
2023-07-04,20000,20400,19580,19580,4787,96,,
2023-07-03,20500,20500,20150,20300,1982,40,,
2023-06-30,20100,20250,19870,20100,4563,91,,
2023-06-29,20250,20400,19840,20100,3471,69,,
2023-06-28,20500,20500,20000,20250,3077,62,,
2023-06-27,20750,20750,20300,20500,1110,23,,
2023-06-26,20700,20750,20500,20600,1075,22,,
2023-06-23,21200,21200,20300,20700,1802,37,,
2023-06-22,20500,20900,20500,20850,2146,44,,
2023-06-21,21200,21200,20450,20850,1972,41,,
2023-06-20,21200,21200,20800,20950,1678,35,,
2023-06-19,21300,21300,20850,21050,2344,49,,
2023-06-16,20800,21400,20650,21050,3281,69,,
2023-06-15,21000,21000,20650,20800,3555,74,,
2023-06-14,20800,21100,20800,21000,1317,28,,
2023-06-13,20800,21150,20800,21000,2140,45,,
2023-06-12,21400,21400,20850,21000,3181,67,,
2023-06-09,21300,21400,20950,21100,3194,68,,
2023-06-08,21250,21250,21100,21200,1293,27,,
2023-06-07,21450,21450,20850,21250,4062,86,,
2023-06-05,21500,21500,21250,21450,2612,56,,
2023-06-02,21350,21350,21100,21350,638,14,,
2023-06-01,21450,21450,20850,21150,1819,38,,
2023-05-31,21100,21350,21050,21200,1571,33,,
2023-05-30,21400,21550,21000,21150,3895,82,,
2023-05-26,21500,21500,20800,20950,3696,77,,
2023-05-25,21400,21500,21050,21250,2263,48,,
2023-05-24,21400,21600,21100,21350,3884,83,,
2023-05-23,21350,21500,21150,21200,3258,69,,
2023-05-22,21000,21250,20900,21150,3439,73,,
2023-05-19,20950,20950,20650,20900,3137,65,,
2023-05-18,21000,21000,20350,20750,1184,24,,
2023-05-17,20600,20750,20400,20650,1330,27,,
2023-05-16,20650,20650,20400,20550,1913,39,,
2023-05-15,21350,21350,20500,20650,1194,25,,
2023-05-12,21100,21100,20550,20800,1392,29,,
2023-05-11,20950,21300,20800,21050,4591,97,,
2023-05-10,21000,21000,20600,20850,1541,32,,
2023-05-09,20650,21300,20600,20850,1640,34,,
2023-05-08,20850,21000,20600,20900,2459,51,,
2023-05-04,20950,20950,20600,20850,1276,26,,
2023-05-03,20900,20950,20750,20900,1246,26,,
2023-05-02,20950,20950,20550,20900,4460,93,,
2023-04-28,20500,20850,20250,20600,4326,89,,
2023-04-27,20400,20400,20000,20250,2083,42,,
2023-04-26,20500,20550,20000,20400,2751,56,,
2023-04-25,20850,20850,20000,20200,3200,65,,
2023-04-24,20550,20750,20000,20200,2887,58,,
2023-04-21,20550,20700,20000,20550,3651,75,,
2023-04-20,20600,20700,20300,20500,2044,42,,
2023-04-19,20500,20700,20450,20600,2787,57,,
2023-04-18,20250,20800,20200,20500,2419,49,,
2023-04-17,20500,20850,20450,20450,3394,70,,
2023-04-14,20250,20850,20200,20500,5251,108,,
2023-04-13,20300,20300,19980,20200,1802,36,,
2023-04-12,20300,20300,20000,20300,3408,69,,
2023-04-11,20050,20150,19850,20100,3213,64,,
2023-04-10,20000,20050,19860,19990,4362,87,,
2023-04-07,20300,20300,19600,20000,3542,71,,
2023-04-06,19860,20200,19860,19910,5340,107,,
2023-04-05,20150,20250,19950,20100,3106,62,,
2023-04-04,20250,20250,19870,20150,4235,85,,
2023-04-03,19690,20200,19470,20100,7226,144,,
2023-03-31,19700,19710,19260,19680,4138,81,,
2023-03-30,19750,19750,18850,19260,3374,64,,
2023-03-29,19010,19010,18840,19010,3524,67,,
